"Date","Price","Open","High","Low","Change %"
"Jan 19, 2021","1.2731","1.2759","1.2765","1.2712","-0.18%"
"Jan 18, 2021","1.2754","1.2734","1.2801","1.2724","0.17%"
"Jan 15, 2021","1.2732","1.2634","1.2765","1.2634","0.77%"
"Jan 14, 2021","1.2635","1.2699","1.2711","1.2623","-0.46%"
"Jan 13, 2021","1.2694","1.2708","1.2747","1.2678","-0.11%"
"Jan 12, 2021","1.2708","1.2782","1.2793","1.2706","-0.59%"
"Jan 11, 2021","1.2783","1.2691","1.2837","1.2690","0.79%"
"Jan 08, 2021","1.2683","1.2691","1.2744","1.2656","-0.03%"
"Jan 07, 2021","1.2687","1.2677","1.2735","1.2661","0.10%"
"Jan 06, 2021","1.2674","1.2666","1.2724","1.2628","0.03%"
"Jan 05, 2021","1.2670","1.2777","1.2793","1.2654","-0.84%"
"Jan 04, 2021","1.2777","1.2725","1.2799","1.2663","0.39%"
"Jan 01, 2021","1.2727","1.2734","1.2738","1.2723","-0.02%"
"Dec 31, 2020","1.2730","1.2760","1.2770","1.2712","-0.22%"
"Dec 30, 2020","1.2758","1.2818","1.2828","1.2747","-0.46%"
"Dec 29, 2020","1.2817","1.2850","1.2860","1.2777","-0.22%"
"Dec 28, 2020","1.2845","1.2867","1.2878","1.2812","-0.19%"
"Dec 25, 2020","1.2869","1.2875","1.2876","1.2852","-0.03%"
"Dec 24, 2020","1.2873","1.2845","1.2881","1.2811","0.22%"
"Dec 23, 2020","1.2845","1.2908","1.2916","1.2831","-0.48%"
"Dec 22, 2020","1.2907","1.2854","1.2935","1.2841","0.41%"
"Dec 21, 2020","1.2854","1.2782","1.2958","1.2781","0.56%"
"Dec 18, 2020","1.2783","1.2721","1.2800","1.2714","0.50%"
"Dec 17, 2020","1.2719","1.2748","1.2752","1.2686","-0.18%"
"Dec 16, 2020","1.2742","1.2703","1.2790","1.2694","0.35%"
"Dec 15, 2020","1.2697","1.2766","1.2773","1.2686","-0.49%"
"Dec 14, 2020","1.2760","1.2773","1.2791","1.2718","-0.09%"
"Dec 11, 2020","1.2772","1.2743","1.2793","1.2717","0.27%"
"Dec 10, 2020","1.2737","1.2817","1.2831","1.2704","-0.60%"
"Dec 09, 2020","1.2814","1.2818","1.2835","1.2767","0.00%"
"Dec 08, 2020","1.2814","1.2799","1.2827","1.2765","0.14%"
"Dec 07, 2020","1.2796","1.2780","1.2834","1.2774","0.13%"
"Dec 04, 2020","1.2780","1.2864","1.2875","1.2770","-0.62%"
"Dec 03, 2020","1.2860","1.2917","1.2943","1.2850","-0.45%"
"Dec 02, 2020","1.2918","1.2933","1.2960","1.2908","-0.11%"
"Dec 01, 2020","1.2932","1.3002","1.3008","1.2926","-0.52%"
"Nov 30, 2020","1.3000","1.2990","1.3011","1.2921","0.08%"
"Nov 27, 2020","1.2990","1.3015","1.3025","1.2970","-0.18%"
"Nov 26, 2020","1.3013","1.3006","1.3024","1.2988","0.10%"
"Nov 25, 2020","1.3000","1.2998","1.3031","1.2984","0.05%"
"Nov 24, 2020","1.2994","1.3079","1.3092","1.2992","-0.63%"
"Nov 23, 2020","1.3077","1.3091","1.3113","1.3045","-0.15%"
"Nov 20, 2020","1.3096","1.3072","1.3099","1.3037","0.19%"
"Nov 19, 2020","1.3071","1.3079","1.3125","1.3050","-0.08%"
"Nov 18, 2020","1.3081","1.3104","1.3118","1.3032","-0.16%"
"Nov 17, 2020","1.3102","1.3076","1.3118","1.3061","0.23%"
"Nov 16, 2020","1.3072","1.3138","1.3143","1.3063","-0.45%"
"Nov 13, 2020","1.3131","1.3142","1.3174","1.3114","-0.06%"
"Nov 12, 2020","1.3139","1.3060","1.3151","1.3054","0.59%"
"Nov 11, 2020","1.3062","1.3032","1.3079","1.3006","0.25%"
"Nov 10, 2020","1.3029","1.3009","1.3052","1.2983","0.17%"
"Nov 09, 2020","1.3007","1.3062","1.3070","1.2926","-0.37%"
"Nov 06, 2020","1.3055","1.3049","1.3098","1.3017","0.06%"
"Nov 05, 2020","1.3047","1.3140","1.3179","1.3026","-0.70%"
"Nov 04, 2020","1.3139","1.3130","1.3300","1.3093","0.07%"
"Nov 03, 2020","1.3130","1.3214","1.3235","1.3101","-0.64%"
"Nov 02, 2020","1.3215","1.3316","1.3371","1.3213","-0.77%"
"Oct 30, 2020","1.3317","1.3323","1.3349","1.3278","-0.05%"
"Oct 29, 2020","1.3323","1.3324","1.3391","1.3275","0.03%"
"Oct 28, 2020","1.3319","1.3186","1.3335","1.3177","1.02%"
"Oct 27, 2020","1.3184","1.3209","1.3213","1.3140","-0.17%"
"Oct 26, 2020","1.3207","1.3137","1.3226","1.3130","0.66%"
"Oct 23, 2020","1.3121","1.3133","1.3161","1.3107","-0.09%"
"Oct 22, 2020","1.3133","1.3143","1.3178","1.3121","-0.09%"
"Oct 21, 2020","1.3145","1.3130","1.3153","1.3079","0.16%"
"Oct 20, 2020","1.3124","1.3192","1.3205","1.3102","-0.52%"
"Oct 19, 2020","1.3192","1.3193","1.3196","1.3148","0.04%"
"Oct 16, 2020","1.3187","1.3219","1.3239","1.3175","-0.24%"
"Oct 15, 2020","1.3219","1.3144","1.3261","1.3141","0.56%"
"Oct 14, 2020","1.3145","1.3139","1.3164","1.3114","0.06%"
"Oct 13, 2020","1.3137","1.3116","1.3148","1.3097","0.20%"
"Oct 12, 2020","1.3111","1.3130","1.3145","1.3099","-0.05%"
"Oct 09, 2020","1.3118","1.3197","1.3204","1.3107","-0.58%"
"Oct 08, 2020","1.3194","1.3255","1.3271","1.3193","-0.45%"
"Oct 07, 2020","1.3253","1.3312","1.3342","1.3252","-0.41%"
"Oct 06, 2020","1.3307","1.3267","1.3318","1.3240","0.32%"
"Oct 05, 2020","1.3265","1.3302","1.3304","1.3253","-0.32%"
"Oct 02, 2020","1.3307","1.3289","1.3332","1.3275","0.15%"
"Oct 01, 2020","1.3287","1.3321","1.3329","1.3266","-0.24%"
"Sep 30, 2020","1.3319","1.3386","1.3421","1.3299","-0.51%"
"Sep 29, 2020","1.3387","1.3370","1.3420","1.3349","0.11%"
"Sep 28, 2020","1.3372","1.3386","1.3405","1.3351","-0.09%"
"Sep 25, 2020","1.3384","1.3361","1.3420","1.3336","0.16%"
"Sep 24, 2020","1.3362","1.3386","1.3419","1.3323","-0.17%"
"Sep 23, 2020","1.3385","1.3302","1.3387","1.3292","0.63%"
"Sep 22, 2020","1.3301","1.3308","1.3347","1.3281","-0.04%"
"Sep 21, 2020","1.3306","1.3192","1.3321","1.3171","0.77%"
"Sep 18, 2020","1.3204","1.3168","1.3210","1.3135","0.30%"
"Sep 17, 2020","1.3164","1.3179","1.3248","1.3147","-0.09%"
"Sep 16, 2020","1.3176","1.3186","1.3202","1.3125","-0.04%"
"Sep 15, 2020","1.3181","1.3174","1.3203","1.3132","0.05%"
"Sep 14, 2020","1.3174","1.3187","1.3198","1.3153","0.00%"
"Sep 11, 2020","1.3174","1.3192","1.3209","1.3149","-0.12%"
"Sep 10, 2020","1.3190","1.3147","1.3203","1.3116","0.37%"
"Sep 09, 2020","1.3141","1.3234","1.3261","1.3143","-0.69%"
"Sep 08, 2020","1.3232","1.3099","1.3240","1.3084","1.04%"
"Sep 07, 2020","1.3096","1.3054","1.3118","1.3050","0.27%"
"Sep 04, 2020","1.3061","1.3126","1.3142","1.3042","-0.50%"
"Sep 03, 2020","1.3126","1.3043","1.3163","1.3038","0.64%"
"Sep 02, 2020","1.3042","1.3064","1.3096","1.3035","-0.15%"
"Sep 01, 2020","1.3062","1.3042","1.3088","1.2992","0.13%"
"Aug 31, 2020","1.3045","1.3102","1.3105","1.3018","-0.40%"
"Aug 28, 2020","1.3097","1.3128","1.3133","1.3045","-0.20%"
"Aug 27, 2020","1.3123","1.3143","1.3168","1.3099","-0.12%"
"Aug 26, 2020","1.3139","1.3174","1.3206","1.3130","-0.22%"
"Aug 25, 2020","1.3168","1.3218","1.3240","1.3165","-0.36%"
"Aug 24, 2020","1.3216","1.3185","1.3239","1.3132","0.31%"
"Aug 21, 2020","1.3175","1.3186","1.3235","1.3157","-0.05%"
"Aug 20, 2020","1.3182","1.3215","1.3246","1.3166","-0.23%"
"Aug 19, 2020","1.3213","1.3166","1.3228","1.3133","0.35%"
"Aug 18, 2020","1.3167","1.3216","1.3233","1.3149","-0.36%"
"Aug 17, 2020","1.3214","1.3257","1.3264","1.3190","-0.39%"
"Aug 14, 2020","1.3266","1.3217","1.3272","1.3204","0.35%"
"Aug 13, 2020","1.3220","1.3244","1.3259","1.3190","-0.18%"
"Aug 12, 2020","1.3244","1.3302","1.3348","1.3227","-0.42%"
"Aug 11, 2020","1.3300","1.3350","1.3362","1.3268","-0.37%"
"Aug 10, 2020","1.3350","1.3378","1.3396","1.3331","-0.25%"
"Aug 07, 2020","1.3383","1.3305","1.3400","1.3282","0.59%"
"Aug 06, 2020","1.3304","1.3269","1.3324","1.3241","0.30%"
"Aug 05, 2020","1.3264","1.3320","1.3333","1.3231","-0.40%"
"Aug 04, 2020","1.3317","1.3391","1.3422","1.3315","-0.54%"
"Aug 03, 2020","1.3389","1.3401","1.3452","1.3378","-0.18%"
"Jul 31, 2020","1.3413","1.3421","1.3441","1.3369","-0.07%"
"Jul 30, 2020","1.3422","1.3343","1.3461","1.3332","0.61%"
"Jul 29, 2020","1.3340","1.3374","1.3389","1.3331","-0.27%"
"Jul 28, 2020","1.3376","1.3356","1.3408","1.3329","0.16%"
"Jul 27, 2020","1.3354","1.3429","1.3432","1.3351","-0.44%"
"Jul 24, 2020","1.3413","1.3411","1.3446","1.3375","0.04%"
"Jul 23, 2020","1.3408","1.3414","1.3428","1.3349","-0.05%"
"Jul 22, 2020","1.3415","1.3457","1.3484","1.3398","-0.31%"
"Jul 21, 2020","1.3457","1.3536","1.3539","1.3422","-0.56%"
"Jul 20, 2020","1.3533","1.3578","1.3601","1.3523","-0.32%"
"Jul 17, 2020","1.3576","1.3573","1.3590","1.3562","0.04%"
"Jul 16, 2020","1.3570","1.3513","1.3582","1.3500","0.46%"
"Jul 15, 2020","1.3508","1.3614","1.3619","1.3503","-0.76%"
"Jul 14, 2020","1.3612","1.3609","1.3648","1.3595","0.03%"
"Jul 13, 2020","1.3608","1.3593","1.3613","1.3534","0.13%"
"Jul 10, 2020","1.3591","1.3587","1.3633","1.3573","0.05%"
"Jul 09, 2020","1.3584","1.3513","1.3595","1.3489","0.55%"
"Jul 08, 2020","1.3510","1.3604","1.3625","1.3491","-0.68%"
"Jul 07, 2020","1.3602","1.3537","1.3611","1.3523","0.49%"
"Jul 06, 2020","1.3536","1.3550","1.3567","1.3518","-0.07%"
"Jul 03, 2020","1.3545","1.3568","1.3583","1.3543","-0.13%"
"Jul 02, 2020","1.3563","1.3584","1.3625","1.3558","-0.16%"
"Jul 01, 2020","1.3585","1.3576","1.3602","1.3543","0.09%"
"Jun 30, 2020","1.3573","1.3659","1.3701","1.3568","-0.62%"
"Jun 29, 2020","1.3657","1.3674","1.3706","1.3644","-0.23%"
"Jun 26, 2020","1.3688","1.3635","1.3716","1.3625","0.38%"
"Jun 25, 2020","1.3636","1.3640","1.3671","1.3605","-0.01%"
"Jun 24, 2020","1.3637","1.3547","1.3642","1.3525","0.68%"
"Jun 23, 2020","1.3545","1.3521","1.3571","1.3484","0.18%"
"Jun 22, 2020","1.3520","1.3600","1.3631","1.3516","-0.61%"
"Jun 19, 2020","1.3603","1.3598","1.3619","1.3545","0.03%"
"Jun 18, 2020","1.3599","1.3567","1.3617","1.3519","0.27%"
"Jun 17, 2020","1.3563","1.3538","1.3595","1.3510","0.16%"
"Jun 16, 2020","1.3542","1.3567","1.3624","1.3502","-0.21%"
"Jun 15, 2020","1.3570","1.3593","1.3687","1.3543","-0.10%"
"Jun 12, 2020","1.3583","1.3628","1.3668","1.3525","-0.30%"
"Jun 11, 2020","1.3624","1.3413","1.3634","1.3396","1.59%"
"Jun 10, 2020","1.3411","1.3417","1.3439","1.3313","-0.02%"
"Jun 09, 2020","1.3414","1.3386","1.3489","1.3357","0.24%"
"Jun 08, 2020","1.3382","1.3426","1.3438","1.3354","-0.31%"
"Jun 05, 2020","1.3424","1.3501","1.3514","1.3389","-0.55%"
"Jun 04, 2020","1.3498","1.3496","1.3542","1.3466","0.04%"
"Jun 03, 2020","1.3493","1.3517","1.3573","1.3478","-0.17%"
"Jun 02, 2020","1.3516","1.3569","1.3586","1.3481","-0.41%"
"Jun 01, 2020","1.3571","1.3782","1.3802","1.3556","-1.44%"
"May 29, 2020","1.3769","1.3761","1.3834","1.3712","0.06%"
"May 28, 2020","1.3761","1.3749","1.3792","1.3732","0.08%"
"May 27, 2020","1.3750","1.3776","1.3823","1.3725","-0.20%"
"May 26, 2020","1.3777","1.3985","1.3989","1.3755","-1.48%"
"May 25, 2020","1.3984","1.3998","1.4009","1.3966","-0.07%"
"May 22, 2020","1.3994","1.3953","1.4050","1.3939","0.30%"
"May 21, 2020","1.3952","1.3902","1.3972","1.3889","0.37%"
"May 20, 2020","1.3900","1.3941","1.3961","1.3866","-0.29%"
"May 19, 2020","1.3941","1.3937","1.3971","1.3864","0.05%"
"May 18, 2020","1.3934","1.4101","1.4118","1.3934","-1.23%"
"May 15, 2020","1.4108","1.4051","1.4118","1.4016","0.43%"
"May 14, 2020","1.4048","1.4102","1.4141","1.4029","-0.36%"
"May 13, 2020","1.4099","1.4077","1.4116","1.4004","0.16%"
"May 12, 2020","1.4077","1.4005","1.4080","1.3970","0.51%"
"May 11, 2020","1.4006","1.3937","1.4044","1.3900","0.58%"
"May 08, 2020","1.3925","1.3973","1.4001","1.3906","-0.32%"
"May 07, 2020","1.3970","1.4146","1.4174","1.3951","-1.22%"
"May 06, 2020","1.4143","1.4047","1.4159","1.4021","0.70%"
"May 05, 2020","1.4045","1.4084","1.4095","1.4005","-0.27%"
"May 04, 2020","1.4083","1.4073","1.4152","1.4049","-0.01%"
"May 01, 2020","1.4084","1.3946","1.4110","1.3929","1.03%"
"Apr 30, 2020","1.3941","1.3881","1.3959","1.3848","0.46%"
"Apr 29, 2020","1.3877","1.3999","1.4005","1.3874","-0.83%"
"Apr 28, 2020","1.3993","1.4034","1.4074","1.3933","-0.26%"
"Apr 27, 2020","1.4029","1.4108","1.4117","1.4026","-0.52%"
"Apr 24, 2020","1.4102","1.4073","1.4121","1.4021","0.22%"
"Apr 23, 2020","1.4071","1.4161","1.4200","1.3998","-0.62%"
"Apr 22, 2020","1.4159","1.4209","1.4239","1.4113","-0.34%"
"Apr 21, 2020","1.4207","1.4149","1.4266","1.4111","0.44%"
"Apr 20, 2020","1.4145","1.4008","1.4152","1.4008","1.05%"
"Apr 17, 2020","1.3998","1.4082","1.4119","1.3998","-0.58%"
"Apr 16, 2020","1.4079","1.4114","1.4183","1.4060","-0.23%"
"Apr 15, 2020","1.4111","1.3883","1.4133","1.3874","1.66%"
"Apr 14, 2020","1.3881","1.3902","1.3926","1.3861","-0.15%"
"Apr 13, 2020","1.3902","1.3941","1.4002","1.3854","-0.36%"
"Apr 10, 2020","1.3952","1.3978","1.4010","1.3945","-0.15%"
"Apr 09, 2020","1.3973","1.4015","1.4078","1.3929","-0.28%"
"Apr 08, 2020","1.4012","1.3994","1.4082","1.3986","0.14%"
"Apr 07, 2020","1.3993","1.4110","1.4144","1.3943","-0.82%"
"Apr 06, 2020","1.4109","1.4195","1.4262","1.4082","-0.65%"
"Apr 03, 2020","1.4201","1.4135","1.4226","1.4093","0.50%"
"Apr 02, 2020","1.4131","1.4190","1.4300","1.4079","-0.40%"
"Apr 01, 2020","1.4188","1.4060","1.4273","1.4060","0.92%"
"Mar 31, 2020","1.4059","1.4167","1.4350","1.4010","-0.78%"
"Mar 30, 2020","1.4169","1.3992","1.4185","1.3991","1.37%"
"Mar 27, 2020","1.3977","1.4019","1.4155","1.3920","-0.28%"
"Mar 26, 2020","1.4016","1.4193","1.4277","1.4008","-1.23%"
"Mar 25, 2020","1.4190","1.4465","1.4484","1.4177","-1.86%"
"Mar 24, 2020","1.4459","1.4498","1.4534","1.4373","-0.26%"
"Mar 23, 2020","1.4496","1.4348","1.4562","1.4335","0.93%"
"Mar 20, 2020","1.4362","1.4510","1.4538","1.4149","-1.02%"
"Mar 19, 2020","1.4510","1.4505","1.4669","1.4419","0.05%"
"Mar 18, 2020","1.4503","1.4201","1.4653","1.4164","2.14%"
"Mar 17, 2020","1.4199","1.4016","1.4276","1.3960","1.31%"
"Mar 16, 2020","1.4016","1.3836","1.4019","1.3732","1.54%"
"Mar 13, 2020","1.3803","1.3926","1.3996","1.3779","-0.88%"
"Mar 12, 2020","1.3926","1.3777","1.3966","1.3704","1.09%"
"Mar 11, 2020","1.3776","1.3724","1.3795","1.3679","0.39%"
"Mar 10, 2020","1.3722","1.3701","1.3798","1.3606","0.15%"
"Mar 09, 2020","1.3701","1.3462","1.3761","1.3461","2.07%"
"Mar 06, 2020","1.3423","1.3407","1.3440","1.3377","0.13%"
"Mar 05, 2020","1.3405","1.3386","1.3440","1.3381","0.16%"
"Mar 04, 2020","1.3384","1.3384","1.3433","1.3328","-0.01%"
"Mar 03, 2020","1.3385","1.3326","1.3392","1.3317","0.47%"
"Mar 02, 2020","1.3322","1.3412","1.3446","1.3314","-0.55%"
"Feb 28, 2020","1.3396","1.3389","1.3466","1.3376","0.06%"
"Feb 27, 2020","1.3388","1.3333","1.3396","1.3314","0.44%"
"Feb 26, 2020","1.3330","1.3280","1.3336","1.3269","0.40%"
"Feb 25, 2020","1.3277","1.3294","1.3307","1.3265","-0.11%"
"Feb 24, 2020","1.3292","1.3248","1.3309","1.3234","0.53%"
"Feb 21, 2020","1.3222","1.3260","1.3269","1.3200","-0.28%"
"Feb 20, 2020","1.3259","1.3221","1.3270","1.3209","0.31%"
"Feb 19, 2020","1.3218","1.3262","1.3263","1.3213","-0.29%"
"Feb 18, 2020","1.3256","1.3233","1.3280","1.3231","0.17%"
"Feb 17, 2020","1.3234","1.3250","1.3256","1.3224","-0.14%"
"Feb 14, 2020","1.3252","1.3268","1.3270","1.3233","-0.11%"
"Feb 13, 2020","1.3267","1.3249","1.3273","1.3238","0.14%"
"Feb 12, 2020","1.3249","1.3286","1.3297","1.3233","-0.28%"
"Feb 11, 2020","1.3286","1.3317","1.3321","1.3274","-0.22%"
"Feb 10, 2020","1.3315","1.3304","1.3331","1.3287","0.03%"
"Feb 07, 2020","1.3311","1.3284","1.3321","1.3278","0.20%"
"Feb 06, 2020","1.3284","1.3281","1.3310","1.3267","0.05%"
"Feb 05, 2020","1.3278","1.3275","1.3305","1.3260","0.05%"
"Feb 04, 2020","1.3272","1.3286","1.3303","1.3261","-0.09%"
"Feb 03, 2020","1.3284","1.3238","1.3305","1.3227","0.37%"
"Jan 31, 2020","1.3235","1.3207","1.3254","1.3193","0.20%"
"Jan 30, 2020","1.3208","1.3199","1.3227","1.3188","0.09%"
"Jan 29, 2020","1.3196","1.3155","1.3211","1.3153","0.31%"
"Jan 28, 2020","1.3155","1.3194","1.3207","1.3152","-0.28%"
"Jan 27, 2020","1.3192","1.3145","1.3201","1.3145","0.38%"
"Jan 24, 2020","1.3142","1.3128","1.3154","1.3118","0.15%"
"Jan 23, 2020","1.3122","1.3133","1.3173","1.3122","-0.09%"
"Jan 22, 2020","1.3134","1.3067","1.3154","1.3034","0.51%"
"Jan 21, 2020","1.3067","1.3046","1.3081","1.3042","0.16%"
"Jan 20, 2020","1.3046","1.3062","1.3074","1.3042","-0.13%"
"Jan 17, 2020","1.3063","1.3042","1.3076","1.3032","0.18%"
"Jan 16, 2020","1.3040","1.3039","1.3058","1.3030","-0.01%"
"Jan 15, 2020","1.3041","1.3062","1.3080","1.3033","-0.15%"
"Jan 14, 2020","1.3060","1.3056","1.3081","1.3045","0.03%"
"Jan 13, 2020","1.3056","1.3051","1.3068","1.3032","0.05%"
"Jan 10, 2020","1.3050","1.3056","1.3077","1.3027","-0.03%"
"Jan 09, 2020","1.3054","1.3039","1.3106","1.3024","0.13%"
"Jan 08, 2020","1.3037","1.3004","1.3045","1.2974","0.26%"
"Jan 07, 2020","1.3003","1.2962","1.3031","1.2954","0.31%"
"Jan 06, 2020","1.2963","1.2984","1.2991","1.2958","-0.28%"
"Jan 03, 2020","1.2999","1.2980","1.3009","1.2959","0.16%"
"Jan 02, 2020","1.2978","1.2987","1.3009","1.2967","-0.06%"
"Jan 01, 2020","1.2986","1.2986","1.3001","1.2979","0.00%"
"Dec 31, 2019","1.2986","1.3070","1.3071","1.2949","-0.60%"
"Dec 30, 2019","1.3064","1.3075","1.3086","1.3047","-0.09%"
"Dec 27, 2019","1.3076","1.3125","1.3125","1.3062","-0.34%"
"Dec 26, 2019","1.3121","1.3163","1.3166","1.3101","-0.30%"
"Dec 25, 2019","1.3160","1.3166","1.3171","1.3149","-0.04%"
"Dec 24, 2019","1.3165","1.3145","1.3170","1.3140","0.17%"
"Dec 23, 2019","1.3143","1.3148","1.3178","1.3139","-0.02%"
"Dec 20, 2019","1.3146","1.3126","1.3182","1.3119","0.16%"
"Dec 19, 2019","1.3125","1.3112","1.3139","1.3106","0.09%"
"Dec 18, 2019","1.3113","1.3160","1.3176","1.3100","-0.34%"
"Dec 17, 2019","1.3158","1.3154","1.3187","1.3143","0.06%"
"Dec 16, 2019","1.3150","1.3170","1.3187","1.3112","-0.11%"
"Dec 13, 2019","1.3165","1.3186","1.3206","1.3149","-0.13%"
"Dec 12, 2019","1.3182","1.3175","1.3195","1.3160","0.08%"
"Dec 11, 2019","1.3171","1.3231","1.3240","1.3160","-0.41%"
"Dec 10, 2019","1.3225","1.3237","1.3250","1.3222","-0.09%"
"Dec 09, 2019","1.3237","1.3256","1.3267","1.3220","-0.14%"
"Dec 06, 2019","1.3255","1.3171","1.3270","1.3168","0.62%"
"Dec 05, 2019","1.3173","1.3201","1.3204","1.3156","-0.20%"
"Dec 04, 2019","1.3199","1.3296","1.3299","1.3190","-0.71%"
"Dec 03, 2019","1.3294","1.3306","1.3322","1.3281","-0.11%"
"Dec 02, 2019","1.3308","1.3279","1.3311","1.3271","0.25%"
"Nov 29, 2019","1.3275","1.3282","1.3316","1.3270","-0.02%"
"Nov 28, 2019","1.3277","1.3281","1.3300","1.3274","-0.03%"
"Nov 27, 2019","1.3281","1.3271","1.3291","1.3258","0.08%"
"Nov 26, 2019","1.3270","1.3299","1.3318","1.3267","-0.20%"
"Nov 25, 2019","1.3297","1.3302","1.3320","1.3284","-0.03%"
"Nov 22, 2019","1.3301","1.3286","1.3303","1.3252","0.12%"
"Nov 21, 2019","1.3285","1.3302","1.3326","1.3267","-0.14%"
"Nov 20, 2019","1.3303","1.3268","1.3329","1.3260","0.28%"
"Nov 19, 2019","1.3266","1.3205","1.3274","1.3188","0.45%"
"Nov 18, 2019","1.3206","1.3224","1.3237","1.3197","-0.11%"
"Nov 15, 2019","1.3221","1.3247","1.3253","1.3214","-0.18%"
"Nov 14, 2019","1.3245","1.3250","1.3272","1.3241","-0.03%"
"Nov 13, 2019","1.3249","1.3232","1.3269","1.3225","0.14%"
"Nov 12, 2019","1.3231","1.3233","1.3259","1.3213","0.00%"
"Nov 11, 2019","1.3231","1.3221","1.3236","1.3210","0.02%"
"Nov 08, 2019","1.3228","1.3174","1.3238","1.3163","0.45%"
"Nov 07, 2019","1.3169","1.3181","1.3201","1.3155","-0.08%"
"Nov 06, 2019","1.3180","1.3156","1.3195","1.3139","0.20%"
"Nov 05, 2019","1.3154","1.3151","1.3180","1.3110","0.04%"
"Nov 04, 2019","1.3149","1.3132","1.3162","1.3126","0.11%"
"Nov 01, 2019","1.3134","1.3164","1.3197","1.3135","-0.19%"
"Oct 31, 2019","1.3159","1.3158","1.3180","1.3133","0.02%"
"Oct 30, 2019","1.3156","1.3087","1.3209","1.3070","0.54%"
"Oct 29, 2019","1.3085","1.3055","1.3101","1.3039","0.27%"
"Oct 28, 2019","1.3050","1.3061","1.3080","1.3046","-0.06%"
"Oct 25, 2019","1.3058","1.3071","1.3077","1.3053","-0.10%"
"Oct 24, 2019","1.3071","1.3070","1.3095","1.3051","0.03%"
"Oct 23, 2019","1.3067","1.3096","1.3111","1.3065","-0.18%"
"Oct 22, 2019","1.3091","1.3088","1.3124","1.3068","0.05%"
"Oct 21, 2019","1.3084","1.3126","1.3144","1.3076","-0.30%"
"Oct 18, 2019","1.3124","1.3137","1.3147","1.3117","-0.08%"
"Oct 17, 2019","1.3135","1.3202","1.3212","1.3129","-0.50%"
"Oct 16, 2019","1.3201","1.3199","1.3230","1.3182","0.03%"
"Oct 15, 2019","1.3197","1.3233","1.3240","1.3193","-0.26%"
"Oct 14, 2019","1.3231","1.3198","1.3240","1.3190","0.27%"
"Oct 11, 2019","1.3196","1.3293","1.3301","1.3168","-0.71%"
"Oct 10, 2019","1.3290","1.3333","1.3347","1.3267","-0.30%"
"Oct 09, 2019","1.3330","1.3326","1.3340","1.3293","0.05%"
"Oct 08, 2019","1.3324","1.3308","1.3338","1.3286","0.13%"
"Oct 07, 2019","1.3307","1.3314","1.3332","1.3288","-0.05%"
"Oct 04, 2019","1.3313","1.3335","1.3340","1.3297","-0.16%"
"Oct 03, 2019","1.3335","1.3326","1.3348","1.3308","0.11%"
"Oct 02, 2019","1.3321","1.3220","1.3329","1.3203","0.78%"
"Oct 01, 2019","1.3218","1.3241","1.3291","1.3207","-0.16%"
"Sep 30, 2019","1.3239","1.3246","1.3261","1.3223","-0.04%"
"Sep 27, 2019","1.3244","1.3266","1.3279","1.3211","-0.18%"
"Sep 26, 2019","1.3268","1.3267","1.3277","1.3230","0.02%"
"Sep 25, 2019","1.3266","1.3239","1.3290","1.3233","0.20%"
"Sep 24, 2019","1.3240","1.3263","1.3276","1.3230","-0.16%"
"Sep 23, 2019","1.3261","1.3256","1.3306","1.3252","0.02%"
"Sep 20, 2019","1.3259","1.3262","1.3302","1.3252","-0.01%"
"Sep 19, 2019","1.3260","1.3289","1.3309","1.3240","-0.18%"
"Sep 18, 2019","1.3284","1.3243","1.3311","1.3238","0.32%"
"Sep 17, 2019","1.3241","1.3237","1.3300","1.3231","0.05%"
"Sep 16, 2019","1.3235","1.3226","1.3272","1.3205","-0.36%"
"Sep 13, 2019","1.3283","1.3211","1.3289","1.3204","0.56%"
"Sep 12, 2019","1.3209","1.3193","1.3222","1.3174","0.14%"
"Sep 11, 2019","1.3191","1.3152","1.3215","1.3138","0.32%"
"Sep 10, 2019","1.3149","1.3168","1.3192","1.3131","-0.13%"
"Sep 09, 2019","1.3166","1.3173","1.3184","1.3137","-0.03%"
"Sep 06, 2019","1.3170","1.3228","1.3237","1.3156","-0.43%"
"Sep 05, 2019","1.3227","1.3223","1.3247","1.3190","0.04%"
"Sep 04, 2019","1.3222","1.3336","1.3346","1.3216","-0.83%"
"Sep 03, 2019","1.3332","1.3327","1.3384","1.3321","0.05%"
"Sep 02, 2019","1.3325","1.3313","1.3362","1.3311","0.11%"
"Aug 30, 2019","1.3310","1.3286","1.3334","1.3245","0.20%"
"Aug 29, 2019","1.3284","1.3307","1.3321","1.3270","-0.16%"
"Aug 28, 2019","1.3305","1.3281","1.3319","1.3278","0.19%"
"Aug 27, 2019","1.3280","1.3254","1.3302","1.3223","0.20%"
"Aug 26, 2019","1.3253","1.3294","1.3320","1.3244","-0.19%"
"Aug 23, 2019","1.3278","1.3302","1.3340","1.3275","-0.18%"
"Aug 22, 2019","1.3302","1.3291","1.3317","1.3273","0.10%"
"Aug 21, 2019","1.3289","1.3315","1.3329","1.3253","-0.19%"
"Aug 20, 2019","1.3314","1.3325","1.3346","1.3306","-0.07%"
"Aug 19, 2019","1.3323","1.3273","1.3339","1.3250","0.40%"
"Aug 16, 2019","1.3270","1.3311","1.3326","1.3259","-0.29%"
