,Date,Close
94,2015-05-13,2098.48
95,2015-05-14,2121.1
96,2015-05-15,2122.73
97,2015-05-18,2129.2
98,2015-05-19,2127.83
99,2015-05-20,2125.85
100,2015-05-21,2130.82
101,2015-05-22,2126.06
102,2015-05-25,2126.06
103,2015-05-26,2104.2
104,2015-05-27,2123.48
105,2015-05-28,2120.79
106,2015-05-29,2107.39
107,2015-06-01,2111.73
108,2015-06-02,2109.6
109,2015-06-03,2114.07
110,2015-06-04,2095.84
111,2015-06-05,2092.83
112,2015-06-08,2079.28
113,2015-06-09,2080.15
114,2015-06-10,2105.2
115,2015-06-11,2108.86
116,2015-06-12,2094.11
117,2015-06-15,2084.43
118,2015-06-16,2096.29
119,2015-06-17,2100.44
120,2015-06-18,2121.24
121,2015-06-19,2109.99
122,2015-06-22,2122.85
123,2015-06-23,2124.2
124,2015-06-24,2108.58
125,2015-06-25,2102.31
126,2015-06-26,2101.49
127,2015-06-29,2057.64
128,2015-06-30,2063.11
129,2015-07-01,2077.42
130,2015-07-02,2076.78
131,2015-07-03,2076.78
132,2015-07-06,2068.76
133,2015-07-07,2081.34
134,2015-07-08,2046.68
135,2015-07-09,2051.31
136,2015-07-10,2076.62
137,2015-07-13,2099.6
138,2015-07-14,2108.95
139,2015-07-15,2107.4
140,2015-07-16,2124.29
141,2015-07-17,2126.64
142,2015-07-20,2128.28
143,2015-07-21,2119.21
144,2015-07-22,2114.15
145,2015-07-23,2102.15
146,2015-07-24,2079.65
147,2015-07-27,2067.64
148,2015-07-28,2093.25
149,2015-07-29,2108.57
150,2015-07-30,2108.63
151,2015-07-31,2103.84
152,2015-08-03,2098.04
153,2015-08-04,2093.32
154,2015-08-05,2099.84
155,2015-08-06,2083.56
156,2015-08-07,2077.57
157,2015-08-10,2104.18
158,2015-08-11,2084.07
159,2015-08-12,2086.05
160,2015-08-13,2083.39
161,2015-08-14,2091.54
162,2015-08-17,2102.44
163,2015-08-18,2096.92
164,2015-08-19,2079.61
165,2015-08-20,2035.73
166,2015-08-21,1970.89
167,2015-08-24,1893.21
168,2015-08-25,1867.61
169,2015-08-26,1940.51
170,2015-08-27,1987.66
171,2015-08-28,1988.87
172,2015-08-31,1972.18
173,2015-09-01,1913.85
174,2015-09-02,1948.86
175,2015-09-03,1951.13
176,2015-09-04,1921.22
177,2015-09-07,1921.22
178,2015-09-08,1969.41
179,2015-09-09,1942.04
180,2015-09-10,1952.29
181,2015-09-11,1961.05
182,2015-09-14,1953.03
183,2015-09-15,1978.09
184,2015-09-16,1995.31
185,2015-09-17,1990.2
186,2015-09-18,1958.03
187,2015-09-21,1966.97
188,2015-09-22,1942.74
189,2015-09-23,1938.76
190,2015-09-24,1932.24
191,2015-09-25,1931.34
192,2015-09-28,1881.77
193,2015-09-29,1884.09
194,2015-09-30,1920.03
195,2015-10-01,1923.82
196,2015-10-02,1951.36
197,2015-10-05,1987.05
198,2015-10-06,1979.92
199,2015-10-07,1995.83
200,2015-10-08,2013.43
201,2015-10-09,2014.89
202,2015-10-12,2017.46
203,2015-10-13,2003.69
204,2015-10-14,1994.24
205,2015-10-15,2023.86
206,2015-10-16,2033.11
207,2015-10-19,2033.66
208,2015-10-20,2030.77
209,2015-10-21,2018.94
210,2015-10-22,2052.51
211,2015-10-23,2075.15
212,2015-10-26,2071.18
213,2015-10-27,2065.89
214,2015-10-28,2090.35
215,2015-10-29,2089.41
216,2015-10-30,2079.36
217,2015-11-02,2104.05
218,2015-11-03,2109.79
219,2015-11-04,2102.31
220,2015-11-05,2099.93
221,2015-11-06,2099.2
222,2015-11-09,2078.58
223,2015-11-10,2081.72
224,2015-11-11,2075.0
225,2015-11-12,2045.97
226,2015-11-13,2023.04
227,2015-11-16,2053.19
228,2015-11-17,2050.44
229,2015-11-18,2083.58
230,2015-11-19,2081.24
231,2015-11-20,2089.17
232,2015-11-23,2086.59
233,2015-11-24,2089.14
234,2015-11-25,2088.87
235,2015-11-26,2088.87
236,2015-11-27,2090.11
237,2015-11-30,2080.41
238,2015-12-01,2102.63
239,2015-12-02,2079.51
240,2015-12-03,2049.62
241,2015-12-04,2091.69
242,2015-12-07,2077.07
243,2015-12-08,2063.59
244,2015-12-09,2047.62
245,2015-12-10,2052.23
246,2015-12-11,2012.37
247,2015-12-14,2021.94
248,2015-12-15,2043.41
249,2015-12-16,2073.07
250,2015-12-17,2041.89
251,2015-12-18,2005.55
252,2015-12-21,2021.15
253,2015-12-22,2038.97
254,2015-12-23,2064.29
255,2015-12-24,2060.99
256,2015-12-25,2060.99
257,2015-12-28,2056.5
258,2015-12-29,2078.36
259,2015-12-30,2063.36
260,2015-12-31,2043.94
261,2016-01-01,2043.94
262,2016-01-04,2012.66
263,2016-01-05,2016.71
264,2016-01-06,1990.26
265,2016-01-07,1943.09
266,2016-01-08,1922.03
267,2016-01-11,1923.67
268,2016-01-12,1938.68
269,2016-01-13,1890.28
270,2016-01-14,1921.84
271,2016-01-15,1880.33
272,2016-01-18,1880.33
273,2016-01-19,1881.33
274,2016-01-20,1859.33
275,2016-01-21,1868.99
276,2016-01-22,1906.9
277,2016-01-25,1877.08
278,2016-01-26,1903.63
279,2016-01-27,1882.95
280,2016-01-28,1893.36
281,2016-01-29,1940.24
282,2016-02-01,1939.38
283,2016-02-02,1903.03
284,2016-02-03,1912.53
285,2016-02-04,1915.45
286,2016-02-05,1880.05
287,2016-02-08,1853.44
288,2016-02-09,1852.21
289,2016-02-10,1851.86
290,2016-02-11,1829.08
291,2016-02-12,1864.78
292,2016-02-15,1864.78
293,2016-02-16,1895.58
294,2016-02-17,1926.82
295,2016-02-18,1917.83
296,2016-02-19,1917.78
297,2016-02-22,1945.5
298,2016-02-23,1921.27
299,2016-02-24,1929.8
300,2016-02-25,1951.7
301,2016-02-26,1948.05
302,2016-02-29,1932.23
303,2016-03-01,1978.35
304,2016-03-02,1986.45
305,2016-03-03,1993.4
306,2016-03-04,1999.99
307,2016-03-07,2001.76
308,2016-03-08,1979.26
309,2016-03-09,1989.26
310,2016-03-10,1989.57
311,2016-03-11,2022.19
312,2016-03-14,2019.64
313,2016-03-15,2015.93
314,2016-03-16,2027.22
315,2016-03-17,2040.59
316,2016-03-18,2049.58
317,2016-03-21,2051.6
318,2016-03-22,2049.8
319,2016-03-23,2036.71
320,2016-03-24,2035.94
321,2016-03-25,2035.94
322,2016-03-28,2037.05
323,2016-03-29,2055.01
324,2016-03-30,2063.95
325,2016-03-31,2059.74
326,2016-04-01,2072.78
327,2016-04-04,2066.13
328,2016-04-05,2045.17
329,2016-04-06,2066.66
330,2016-04-07,2041.91
331,2016-04-08,2047.6
332,2016-04-11,2041.99
333,2016-04-12,2061.72
334,2016-04-13,2082.42
335,2016-04-14,2082.78
336,2016-04-15,2080.73
337,2016-04-18,2094.34
338,2016-04-19,2100.8
339,2016-04-20,2102.4
340,2016-04-21,2091.48
341,2016-04-22,2091.58
342,2016-04-25,2087.79
343,2016-04-26,2091.7
344,2016-04-27,2095.15
345,2016-04-28,2075.81
346,2016-04-29,2065.3
347,2016-05-02,2081.43
348,2016-05-03,2063.37
349,2016-05-04,2051.12
350,2016-05-05,2050.63
351,2016-05-06,2057.14
352,2016-05-09,2058.69
353,2016-05-10,2084.39
354,2016-05-11,2064.46
355,2016-05-12,2064.11
356,2016-05-13,2046.61
357,2016-05-16,2066.66
358,2016-05-17,2047.21
359,2016-05-18,2047.63
360,2016-05-19,2040.04
361,2016-05-20,2052.32
362,2016-05-23,2048.04
363,2016-05-24,2076.06
364,2016-05-25,2090.54
365,2016-05-26,2090.1
366,2016-05-27,2099.06
367,2016-05-30,2099.06
368,2016-05-31,2096.96
369,2016-06-01,2099.33
370,2016-06-02,2105.26
371,2016-06-03,2099.13
372,2016-06-06,2109.41
373,2016-06-07,2112.13
374,2016-06-08,2119.12
375,2016-06-09,2115.48
376,2016-06-10,2096.07
377,2016-06-13,2079.06
378,2016-06-14,2075.32
379,2016-06-15,2071.5
380,2016-06-16,2077.99
381,2016-06-17,2071.22
382,2016-06-20,2083.25
383,2016-06-21,2088.9
384,2016-06-22,2085.45
385,2016-06-23,2113.32
386,2016-06-24,2037.41
387,2016-06-27,2000.54
388,2016-06-28,2036.09
389,2016-06-29,2070.77
390,2016-06-30,2098.86
391,2016-07-01,2102.95
392,2016-07-04,2102.95
393,2016-07-05,2088.55
394,2016-07-06,2099.73
395,2016-07-07,2097.9
396,2016-07-08,2129.9
397,2016-07-11,2137.16
398,2016-07-12,2152.14
399,2016-07-13,2152.43
400,2016-07-14,2163.75
401,2016-07-15,2161.74
402,2016-07-18,2166.89
403,2016-07-19,2163.78
404,2016-07-20,2173.02
405,2016-07-21,2165.17
406,2016-07-22,2175.03
407,2016-07-25,2168.48
408,2016-07-26,2169.18
409,2016-07-27,2166.58
410,2016-07-28,2170.06
411,2016-07-29,2173.6
412,2016-08-01,2170.84
413,2016-08-02,2157.03
414,2016-08-03,2163.79
415,2016-08-04,2164.25
416,2016-08-05,2182.87
417,2016-08-08,2180.89
418,2016-08-09,2181.74
419,2016-08-10,2175.49
420,2016-08-11,2185.79
421,2016-08-12,2184.05
422,2016-08-15,2190.15
423,2016-08-16,2178.15
424,2016-08-17,2182.22
425,2016-08-18,2187.02
426,2016-08-19,2183.87
427,2016-08-22,2182.64
428,2016-08-23,2186.9
429,2016-08-24,2175.44
430,2016-08-25,2172.47
431,2016-08-26,2169.04
432,2016-08-29,2180.38
433,2016-08-30,2176.12
434,2016-08-31,2170.95
435,2016-09-01,2170.86
436,2016-09-02,2179.98
437,2016-09-05,2179.98
438,2016-09-06,2186.48
439,2016-09-07,2186.16
440,2016-09-08,2181.3
441,2016-09-09,2127.81
442,2016-09-12,2159.04
443,2016-09-13,2127.02
444,2016-09-14,2125.77
445,2016-09-15,2147.26
446,2016-09-16,2139.16
447,2016-09-19,2139.12
448,2016-09-20,2139.76
449,2016-09-21,2163.12
450,2016-09-22,2177.18
451,2016-09-23,2164.69
452,2016-09-26,2146.1
453,2016-09-27,2159.93
454,2016-09-28,2171.37
455,2016-09-29,2151.13
456,2016-09-30,2168.27
457,2016-10-03,2161.2
458,2016-10-04,2150.49
459,2016-10-05,2159.73
460,2016-10-06,2160.77
461,2016-10-07,2153.74
462,2016-10-10,2163.66
463,2016-10-11,2136.73
464,2016-10-12,2139.18
465,2016-10-13,2132.55
466,2016-10-14,2132.98
467,2016-10-17,2126.5
468,2016-10-18,2139.6
469,2016-10-19,2144.29
470,2016-10-20,2141.34
471,2016-10-21,2141.16
472,2016-10-24,2151.33
473,2016-10-25,2143.16
474,2016-10-26,2139.43
475,2016-10-27,2133.04
476,2016-10-28,2126.41
477,2016-10-31,2126.15
478,2016-11-01,2111.72
479,2016-11-02,2097.94
480,2016-11-03,2088.66
481,2016-11-04,2085.18
482,2016-11-07,2131.52
483,2016-11-08,2139.56
484,2016-11-09,2163.26
485,2016-11-10,2167.48
486,2016-11-11,2164.45
487,2016-11-14,2164.2
488,2016-11-15,2180.39
489,2016-11-16,2176.94
490,2016-11-17,2187.12
491,2016-11-18,2181.9
492,2016-11-21,2198.18
493,2016-11-22,2202.94
494,2016-11-23,2204.72
495,2016-11-24,2204.72
496,2016-11-25,2213.35
497,2016-11-28,2201.72
498,2016-11-29,2204.66
499,2016-11-30,2198.81
500,2016-12-01,2191.08
501,2016-12-02,2191.95
502,2016-12-05,2204.71
503,2016-12-06,2212.23
504,2016-12-07,2241.35
505,2016-12-08,2246.19
506,2016-12-09,2259.53
507,2016-12-12,2256.96
508,2016-12-13,2271.72
509,2016-12-14,2253.28
510,2016-12-15,2262.03
511,2016-12-16,2258.07
512,2016-12-19,2262.53
513,2016-12-20,2270.76
514,2016-12-21,2265.18
515,2016-12-22,2260.96
516,2016-12-23,2263.79
517,2016-12-26,2263.79
518,2016-12-27,2268.88
519,2016-12-28,2249.92
520,2016-12-29,2249.26
521,2016-12-30,2238.83
522,2017-01-02,2238.83
523,2017-01-03,2257.83
524,2017-01-04,2270.75
525,2017-01-05,2269.0
526,2017-01-06,2276.98
527,2017-01-09,2268.9
528,2017-01-10,2268.9
529,2017-01-11,2275.32
530,2017-01-12,2270.44
531,2017-01-13,2274.64
532,2017-01-16,2274.64
533,2017-01-17,2267.89
534,2017-01-18,2271.89
535,2017-01-19,2263.69
536,2017-01-20,2271.31
537,2017-01-23,2265.2
538,2017-01-24,2280.07
539,2017-01-25,2298.37
540,2017-01-26,2296.68
541,2017-01-27,2294.69
542,2017-01-30,2280.9
543,2017-01-31,2278.87
544,2017-02-01,2279.55
545,2017-02-02,2280.85
546,2017-02-03,2297.42
547,2017-02-06,2292.56
548,2017-02-07,2293.08
549,2017-02-08,2294.67
550,2017-02-09,2307.87
551,2017-02-10,2316.1
552,2017-02-13,2328.25
553,2017-02-14,2337.58
554,2017-02-15,2349.25
555,2017-02-16,2347.22
556,2017-02-17,2351.16
557,2017-02-20,2351.16
558,2017-02-21,2365.38
559,2017-02-22,2362.82
560,2017-02-23,2363.81
561,2017-02-24,2367.34
562,2017-02-27,2369.75
563,2017-02-28,2363.64
564,2017-03-01,2395.96
565,2017-03-02,2381.92
566,2017-03-03,2383.12
567,2017-03-06,2375.31
568,2017-03-07,2368.39
569,2017-03-08,2362.98
570,2017-03-09,2364.87
571,2017-03-10,2372.6
572,2017-03-13,2373.47
573,2017-03-14,2365.45
574,2017-03-15,2385.26
575,2017-03-16,2381.38
576,2017-03-17,2378.25
577,2017-03-20,2373.47
578,2017-03-21,2344.02
579,2017-03-22,2348.45
580,2017-03-23,2345.96
581,2017-03-24,2343.98
582,2017-03-27,2341.59
583,2017-03-28,2358.57
584,2017-03-29,2361.13
585,2017-03-30,2368.06
586,2017-03-31,2362.72
587,2017-04-03,2358.84
588,2017-04-04,2360.16
589,2017-04-05,2352.95
590,2017-04-06,2357.49
591,2017-04-07,2355.54
592,2017-04-10,2357.16
593,2017-04-11,2353.78
594,2017-04-12,2344.93
595,2017-04-13,2328.95
596,2017-04-14,2328.95
597,2017-04-17,2349.01
598,2017-04-18,2342.19
599,2017-04-19,2338.17
600,2017-04-20,2355.84
601,2017-04-21,2348.69
602,2017-04-24,2374.15
603,2017-04-25,2388.61
604,2017-04-26,2387.45
605,2017-04-27,2388.77
606,2017-04-28,2384.2
607,2017-05-01,2388.33
608,2017-05-02,2391.17
609,2017-05-03,2388.13
610,2017-05-04,2389.52
611,2017-05-05,2399.29
612,2017-05-08,2399.38
613,2017-05-09,2396.92
614,2017-05-10,2399.63
615,2017-05-11,2394.44
616,2017-05-12,2390.9
617,2017-05-15,2402.32
618,2017-05-16,2400.67
619,2017-05-17,2357.03
620,2017-05-18,2365.72
621,2017-05-19,2381.73
622,2017-05-22,2394.02
623,2017-05-23,2398.42
624,2017-05-24,2404.39
625,2017-05-25,2415.07
626,2017-05-26,2415.82
627,2017-05-29,2415.82
628,2017-05-30,2412.91
629,2017-05-31,2411.8
630,2017-06-01,2430.06
631,2017-06-02,2439.07
632,2017-06-05,2436.1
633,2017-06-06,2429.33
634,2017-06-07,2433.14
635,2017-06-08,2433.79
636,2017-06-09,2431.77
637,2017-06-12,2429.39
638,2017-06-13,2440.35
639,2017-06-14,2437.92
640,2017-06-15,2432.46
641,2017-06-16,2433.15
642,2017-06-19,2453.46
643,2017-06-20,2437.03
644,2017-06-21,2435.61
645,2017-06-22,2434.5
646,2017-06-23,2438.3
647,2017-06-26,2439.07
648,2017-06-27,2419.38
649,2017-06-28,2440.69
650,2017-06-29,2419.7
651,2017-06-30,2423.41
652,2017-07-03,2429.01
653,2017-07-04,2429.01
654,2017-07-05,2432.54
655,2017-07-06,2409.75
656,2017-07-07,2425.18
657,2017-07-10,2427.43
658,2017-07-11,2425.53
659,2017-07-12,2443.25
660,2017-07-13,2447.83
661,2017-07-14,2459.27
662,2017-07-17,2459.14
663,2017-07-18,2460.61
664,2017-07-19,2473.83
665,2017-07-20,2473.45
666,2017-07-21,2472.54
667,2017-07-24,2469.91
668,2017-07-25,2477.13
669,2017-07-26,2477.83
670,2017-07-27,2475.42
671,2017-07-28,2472.1
672,2017-07-31,2470.3
673,2017-08-01,2476.35
674,2017-08-02,2477.57
675,2017-08-03,2472.16
676,2017-08-04,2476.83
677,2017-08-07,2480.91
678,2017-08-08,2474.92
679,2017-08-09,2474.02
680,2017-08-10,2438.21
681,2017-08-11,2441.32
682,2017-08-14,2465.84
683,2017-08-15,2464.61
684,2017-08-16,2468.11
685,2017-08-17,2430.01
686,2017-08-18,2425.55
687,2017-08-21,2428.37
688,2017-08-22,2452.51
689,2017-08-23,2444.04
690,2017-08-24,2438.97
691,2017-08-25,2443.05
692,2017-08-28,2444.24
693,2017-08-29,2446.3
694,2017-08-30,2457.59
695,2017-08-31,2471.65
696,2017-09-01,2476.55
697,2017-09-04,2476.55
698,2017-09-05,2457.85
699,2017-09-06,2465.54
700,2017-09-07,2465.1
701,2017-09-08,2461.43
702,2017-09-11,2488.11
703,2017-09-12,2496.48
704,2017-09-13,2498.37
705,2017-09-14,2495.62
706,2017-09-15,2500.23
707,2017-09-18,2503.87
708,2017-09-19,2506.65
709,2017-09-20,2508.24
710,2017-09-21,2500.6
711,2017-09-22,2502.22
712,2017-09-25,2496.66
713,2017-09-26,2496.84
714,2017-09-27,2507.04
715,2017-09-28,2510.06
716,2017-09-29,2519.36
717,2017-10-02,2529.12
718,2017-10-03,2534.58
719,2017-10-04,2537.74
720,2017-10-05,2552.07
721,2017-10-06,2549.33
722,2017-10-09,2544.73
723,2017-10-10,2550.64
724,2017-10-11,2555.24
725,2017-10-12,2550.93
726,2017-10-13,2553.17
727,2017-10-16,2557.64
728,2017-10-17,2559.36
729,2017-10-18,2561.26
730,2017-10-19,2562.1
731,2017-10-20,2575.21
732,2017-10-23,2564.98
733,2017-10-24,2569.13
734,2017-10-25,2557.15
735,2017-10-26,2560.4
736,2017-10-27,2581.07
737,2017-10-30,2572.83
738,2017-10-31,2575.26
739,2017-11-01,2579.36
740,2017-11-02,2579.85
741,2017-11-03,2587.84
742,2017-11-06,2591.13
743,2017-11-07,2590.64
744,2017-11-08,2594.38
745,2017-11-09,2584.62
746,2017-11-10,2582.3
747,2017-11-13,2584.84
748,2017-11-14,2578.87
749,2017-11-15,2564.62
750,2017-11-16,2585.64
751,2017-11-17,2578.85
752,2017-11-20,2582.14
753,2017-11-21,2599.03
754,2017-11-22,2597.08
755,2017-11-23,2597.08
756,2017-11-24,2602.42
757,2017-11-27,2601.42
758,2017-11-28,2627.04
759,2017-11-29,2626.07
760,2017-11-30,2647.58
761,2017-12-01,2642.22
762,2017-12-04,2639.44
763,2017-12-05,2629.57
764,2017-12-06,2629.27
765,2017-12-07,2636.98
766,2017-12-08,2651.5
767,2017-12-11,2659.99
768,2017-12-12,2664.11
769,2017-12-13,2662.85
770,2017-12-14,2652.01
771,2017-12-15,2675.81
772,2017-12-18,2690.16
773,2017-12-19,2681.47
774,2017-12-20,2679.25
775,2017-12-21,2684.57
776,2017-12-22,2683.34
777,2017-12-25,2683.34
778,2017-12-26,2680.5
779,2017-12-27,2682.62
780,2017-12-28,2687.54
781,2017-12-29,2673.61
782,2018-01-01,2673.61
783,2018-01-02,2695.81
784,2018-01-03,2713.06
785,2018-01-04,2723.99
786,2018-01-05,2743.15
787,2018-01-08,2747.71
788,2018-01-09,2751.29
789,2018-01-10,2748.23
790,2018-01-11,2767.56
791,2018-01-12,2786.24
792,2018-01-15,2786.24
793,2018-01-16,2776.42
794,2018-01-17,2802.56
795,2018-01-18,2798.03
796,2018-01-19,2810.3
797,2018-01-22,2832.97
798,2018-01-23,2839.13
799,2018-01-24,2837.54
800,2018-01-25,2839.25
801,2018-01-26,2872.87
802,2018-01-29,2853.53
803,2018-01-30,2822.43
804,2018-01-31,2823.81
805,2018-02-01,2821.98
806,2018-02-02,2762.13
807,2018-02-05,2648.94
808,2018-02-06,2695.14
809,2018-02-07,2681.66
810,2018-02-08,2581.0
811,2018-02-09,2619.55
812,2018-02-12,2656.0
813,2018-02-13,2662.94
814,2018-02-14,2698.63
815,2018-02-15,2731.2
816,2018-02-16,2732.22
817,2018-02-19,2732.22
818,2018-02-20,2716.26
819,2018-02-21,2701.33
820,2018-02-22,2703.96
821,2018-02-23,2747.3
822,2018-02-26,2779.6
823,2018-02-27,2744.28
824,2018-02-28,2713.83
825,2018-03-01,2677.67
826,2018-03-02,2691.25
827,2018-03-05,2720.94
828,2018-03-06,2728.12
829,2018-03-07,2726.8
830,2018-03-08,2738.97
831,2018-03-09,2786.57
832,2018-03-12,2783.02
833,2018-03-13,2765.31
834,2018-03-14,2749.48
835,2018-03-15,2747.33
836,2018-03-16,2752.01
837,2018-03-19,2712.92
838,2018-03-20,2716.94
839,2018-03-21,2711.93
840,2018-03-22,2643.69
841,2018-03-23,2588.26
842,2018-03-26,2658.55
843,2018-03-27,2612.62
844,2018-03-28,2605.0
845,2018-03-29,2640.87
846,2018-03-30,2640.87
847,2018-04-02,2581.88
848,2018-04-03,2614.45
849,2018-04-04,2644.69
850,2018-04-05,2662.84
851,2018-04-06,2604.47
852,2018-04-09,2613.16
853,2018-04-10,2656.87
854,2018-04-11,2642.19
855,2018-04-12,2663.99
856,2018-04-13,2656.3
857,2018-04-16,2677.84
858,2018-04-17,2706.39
859,2018-04-18,2708.64
860,2018-04-19,2693.13
861,2018-04-20,2670.14
862,2018-04-23,2670.29
863,2018-04-24,2634.56
864,2018-04-25,2639.4
865,2018-04-26,2666.94
866,2018-04-27,2669.91
867,2018-04-30,2648.05
868,2018-05-01,2654.8
869,2018-05-02,2635.67
870,2018-05-03,2629.73
871,2018-05-04,2663.42
872,2018-05-07,2672.63
873,2018-05-08,2671.92
874,2018-05-09,2697.79
875,2018-05-10,2723.07
876,2018-05-11,2727.72
877,2018-05-14,2730.13
878,2018-05-15,2711.45
879,2018-05-16,2722.46
880,2018-05-17,2720.13
881,2018-05-18,2712.97
882,2018-05-21,2733.01
883,2018-05-22,2724.44
884,2018-05-23,2733.29
885,2018-05-24,2727.76
886,2018-05-25,2721.33
887,2018-05-28,2721.33
888,2018-05-29,2689.86
889,2018-05-30,2724.01
890,2018-05-31,2705.27
891,2018-06-01,2734.62
892,2018-06-04,2746.87
893,2018-06-05,2748.8
894,2018-06-06,2772.35
895,2018-06-07,2770.37
896,2018-06-08,2779.03
897,2018-06-11,2782.0
898,2018-06-12,2786.85
899,2018-06-13,2775.63
900,2018-06-14,2782.49
901,2018-06-15,2779.66
902,2018-06-18,2773.75
903,2018-06-19,2762.59
904,2018-06-20,2767.32
905,2018-06-21,2749.76
906,2018-06-22,2754.88
907,2018-06-25,2717.07
908,2018-06-26,2723.06
909,2018-06-27,2699.63
910,2018-06-28,2716.31
911,2018-06-29,2718.37
912,2018-07-02,2726.71
913,2018-07-03,2713.22
914,2018-07-04,2713.22
915,2018-07-05,2736.61
916,2018-07-06,2759.82
917,2018-07-09,2784.17
918,2018-07-10,2793.84
919,2018-07-11,2774.02
920,2018-07-12,2798.29
921,2018-07-13,2801.31
922,2018-07-16,2798.43
923,2018-07-17,2809.55
924,2018-07-18,2815.62
925,2018-07-19,2804.49
926,2018-07-20,2801.83
927,2018-07-23,2806.98
928,2018-07-24,2820.4
929,2018-07-25,2846.07
930,2018-07-26,2837.44
931,2018-07-27,2818.82
932,2018-07-30,2802.6
933,2018-07-31,2816.29
934,2018-08-01,2813.36
935,2018-08-02,2827.22
936,2018-08-03,2840.35
937,2018-08-06,2850.4
938,2018-08-07,2858.45
939,2018-08-08,2857.7
940,2018-08-09,2853.58
941,2018-08-10,2833.28
942,2018-08-13,2821.93
943,2018-08-14,2839.96
944,2018-08-15,2818.37
945,2018-08-16,2840.69
946,2018-08-17,2850.13
947,2018-08-20,2857.05
948,2018-08-21,2862.96
949,2018-08-22,2861.82
950,2018-08-23,2856.98
951,2018-08-24,2874.69
952,2018-08-27,2896.74
953,2018-08-28,2897.52
954,2018-08-29,2914.04
955,2018-08-30,2901.13
956,2018-08-31,2901.52
957,2018-09-03,2901.52
958,2018-09-04,2896.72
959,2018-09-05,2888.6
960,2018-09-06,2878.05
961,2018-09-07,2871.68
962,2018-09-10,2877.13
963,2018-09-11,2887.89
964,2018-09-12,2888.92
965,2018-09-13,2904.18
966,2018-09-14,2904.98
967,2018-09-17,2888.8
968,2018-09-18,2904.31
969,2018-09-19,2907.95
970,2018-09-20,2930.75
971,2018-09-21,2929.67
972,2018-09-24,2919.37
973,2018-09-25,2915.56
974,2018-09-26,2905.97
975,2018-09-27,2914.0
976,2018-09-28,2913.98
977,2018-10-01,2924.59
978,2018-10-02,2923.43
979,2018-10-03,2925.51
980,2018-10-04,2901.61
981,2018-10-05,2885.57
982,2018-10-08,2884.43
983,2018-10-09,2880.34
984,2018-10-10,2785.68
985,2018-10-11,2728.37
986,2018-10-12,2767.13
987,2018-10-15,2750.79
988,2018-10-16,2809.92
989,2018-10-17,2809.21
990,2018-10-18,2768.78
991,2018-10-19,2767.78
992,2018-10-22,2755.88
993,2018-10-23,2740.69
994,2018-10-24,2656.1
995,2018-10-25,2705.57
996,2018-10-26,2658.69
997,2018-10-29,2641.25
998,2018-10-30,2682.63
