,Date,Close
979,2018-10-03,76.39
980,2018-10-04,74.97
981,2018-10-05,74.5
982,2018-10-08,74.42
983,2018-10-09,74.91
984,2018-10-10,72.8
985,2018-10-11,71.2
986,2018-10-12,71.56
987,2018-10-15,71.92
988,2018-10-16,72.32
989,2018-10-17,69.95
990,2018-10-18,68.83
991,2018-10-19,69.39
992,2018-10-22,69.47
993,2018-10-23,66.27
994,2018-10-24,66.06
995,2018-10-25,66.81
996,2018-10-26,67.5
997,2018-10-29,66.61
998,2018-10-30,66.4
999,2018-10-31,64.95
1000,2018-11-01,63.52
1001,2018-11-02,62.77
1002,2018-11-05,62.8
1003,2018-11-06,61.74
1004,2018-11-07,61.62
1005,2018-11-08,60.68
1006,2018-11-09,59.8
1007,2018-11-12,58.94
1008,2018-11-13,55.7
1009,2018-11-14,55.89
1010,2018-11-15,56.47
1011,2018-11-16,56.81
1012,2018-11-19,57.19
1013,2018-11-20,53.3
1014,2018-11-21,54.47
1015,2018-11-22,53.84
1016,2018-11-23,50.89
1017,2018-11-26,51.45
1018,2018-11-27,51.93
1019,2018-11-28,50.47
1020,2018-11-29,51.27
1021,2018-11-30,50.6
1022,2018-12-03,53.16
1023,2018-12-04,52.68
1024,2018-12-05,52.59
1025,2018-12-06,51.42
1026,2018-12-07,52.05
1027,2018-12-10,50.89
1028,2018-12-11,51.98
1029,2018-12-12,51.31
1030,2018-12-13,52.78
1031,2018-12-14,51.17
1032,2018-12-17,49.32
1033,2018-12-18,46.3
1034,2018-12-19,47.08
1035,2018-12-20,46.06
1036,2018-12-21,45.08
1037,2018-12-24,42.27
1038,2018-12-25,42.27
1039,2018-12-26,46.39
1040,2018-12-27,45.23
1041,2018-12-28,44.92
1042,2018-12-31,45.0
1043,2019-01-01,45.0
1044,2019-01-02,45.66
1045,2019-01-03,46.78
1046,2019-01-04,48.18
1047,2019-01-07,48.66
1048,2019-01-08,49.89
1049,2019-01-09,52.08
1050,2019-01-10,52.2
1051,2019-01-11,51.64
1052,2019-01-14,50.64
1053,2019-01-15,51.87
1054,2019-01-16,52.23
1055,2019-01-17,52.17
